t_wall_s,phase,t_ref_s,q_cmd_0,q_cmd_1,q_cmd_2,q_cmd_3,q_cmd_4,q_cmd_5,q_cmd_6,q_cmd_7,q_meas_0,q_meas_1,q_meas_2,q_meas_3,q_meas_4,q_meas_5,q_meas_6,q_meas_7,pose_x,pose_y,pose_z,pose_rx,pose_ry,pose_rz,twist_vx,twist_vy,twist_vz,twist_wx,twist_wy,twist_wz,track_err_mm,follow_err_deg,slack_norm,n_cbf,vel_clamped,acc_clamped,pos_clamped,fx,fy,fz,instability_idx,damping_z_eff,v_force_z,ke_est,f_des_z_eff,v_r_z,takeover,governor_scale,governor_scale_raw,sigma_min,qdot_norm,qdot_max_frac_vmax,qdot_ff_norm,arm_singularity_smooth,limit_activation,tcp_jump_mm,rail_ext_err_m,rail_ext_w,rail_target_sent_m,rail_meas_m,rail_vel_pin,plan_drives_rail,rail_qdot_ff
0.0013,move->d,0.0000,0.000524,0.000017,-0.523564,-0.000017,1.570761,0.000017,1.570779,-0.000017,0.000024,0.000017,-0.523564,-0.000017,1.570761,0.000017,1.570779,-0.000017,0.244479,-0.399970,0.237081,3.141576,-1.047384,-3.141554,-0.00000,0.00000,0.00000,0.00000,-0.00000,-0.00000,0.000,0.0000,0.00000,0,1,0,1,0.034,-0.077,-0.280,nan,nan,nan,nan,nan,nan,0,0.0002,1.0000,0.12634,0.00000,0.0000,0.00000,0.0000,0.9996,0.500,0.46577,4.0000,0.000524,0.000024,0.000000,1,0.000000
0.0062,move->d,0.0001,0.001024,0.000017,-0.523564,-0.000018,1.570761,0.000018,1.570779,-0.000017,0.000024,0.000017,-0.523581,0.000000,1.570796,0.000000,1.570779,-0.000017,0.244471,-0.399973,0.237073,-3.141561,-1.047401,-3.141589,0.00002,0.00001,0.00002,0.00005,-0.00003,-0.00001,0.012,0.0286,0.00000,0,1,1,1,0.034,-0.077,-0.280,nan,nan,nan,nan,nan,nan,0,0.0167,1.0000,0.12634,0.00009,0.0000,0.00000,0.0000,0.9913,0.500,0.46527,4.0000,0.001024,0.000024,-0.000000,1,-0.000000
0.0112,move->d,0.0003,0.001524,0.000018,-0.523564,-0.000017,1.570761,0.000018,1.570778,-0.000017,0.000024,0.000000,-0.523564,0.000000,1.570796,0.000000,1.570831,-0.000017,0.244454,-0.399977,0.237058,-3.141561,-1.047471,3.141579,0.00005,0.00001,0.00005,0.00005,-0.00017,0.00002,0.035,0.0573,0.00000,0,1,1,1,0.034,-0.077,-0.282,nan,nan,nan,nan,nan,nan,0,0.0333,1.0000,0.12634,0.00016,0.0002,0.00002,0.0000,0.9829,0.500,0.46477,4.0000,0.001524,0.000024,-0.000017,1,-0.000017
0.0162,move->d,0.0005,0.002024,0.000018,-0.523564,-0.000017,1.570761,0.000018,1.570778,-0.000016,0.000024,0.000000,-0.523581,0.000017,1.570761,0.000017,1.570814,0.000000,0.244467,-0.399967,0.237079,-3.141592,-1.047401,-3.141571,0.00002,-0.00001,0.00000,0.00002,-0.00003,0.00000,0.012,0.0859,0.00000,0,1,1,1,0.032,-0.077,-0.284,nan,nan,nan,nan,nan,nan,0,0.0500,1.0000,0.12634,0.00027,0.0005,0.00005,0.0000,0.9746,0.500,0.46427,4.0000,0.002024,0.000024,-0.000050,1,-0.000050
0.0212,move->d,0.0008,0.002524,0.000018,-0.523563,-0.000014,1.570761,0.000018,1.570778,-0.000014,0.000024,0.000000,-0.523616,-0.000017,1.570761,-0.000017,1.570779,-0.000035,0.244479,-0.399987,0.237094,-3.141531,-1.047331,3.141544,-0.00000,0.00004,-0.00003,0.00008,0.00010,0.00004,0.022,0.1146,0.00000,0,1,1,1,0.028,-0.076,-0.288,nan,nan,nan,nan,nan,nan,0,0.0667,1.0000,0.12634,0.00071,0.0010,0.00010,0.0000,0.9663,0.501,0.46377,4.0000,0.002524,0.000024,-0.000100,1,-0.000100
0.0262,move->d,0.0013,0.003024,0.000018,-0.523563,-0.000010,1.570760,0.000018,1.570778,-0.000010,0.000024,-0.000017,-0.523529,-0.000017,1.570796,0.000017,1.570779,-0.000035,0.244471,-0.399978,0.237060,-3.141592,-1.047454,-3.141589,0.00002,0.00002,0.00004,0.00002,-0.00014,0.00004,0.024,0.1432,0.00000,0,1,1,1,0.024,-0.076,-0.291,nan,nan,nan,nan,nan,nan,0,0.0833,1.0000,0.12634,0.00116,0.0017,0.00017,0.0000,0.9579,0.501,0.46327,4.0000,0.003024,0.000024,-0.000167,1,-0.000167
0.0312,move->d,0.0018,0.003524,0.000018,-0.523564,-0.000004,1.570760,0.000018,1.570778,-0.000004,0.000024,-0.000017,-0.523529,-0.000017,1.570796,0.000017,1.570779,-0.000035,0.244471,-0.399978,0.237060,-3.141592,-1.047454,-3.141589,0.00002,0.00002,0.00004,0.00002,-0.00014,0.00004,0.024,0.1719,0.00000,0,1,1,1,0.021,-0.077,-0.294,nan,nan,nan,nan,nan,nan,0,0.1000,1.0000,0.12634,0.00172,0.0025,0.00025,0.0000,0.9496,0.501,0.46277,4.0000,0.003524,0.000024,-0.000250,1,-0.000250
0.0362,move->d,0.0023,0.004024,0.000018,-0.523563,0.000004,1.570760,0.000019,1.570778,0.000005,0.000024,0.000000,-0.523616,0.000000,1.570761,0.000000,1.570761,-0.000017,0.244485,-0.399977,0.237098,-3.141561,-1.047314,3.141579,-0.00001,0.00001,-0.00003,0.00005,0.00014,0.00002,0.019,0.2005,0.00000,0,1,1,1,0.017,-0.079,-0.297,nan,nan,nan,nan,nan,nan,0,0.1167,1.0000,0.12634,0.00236,0.0035,0.00035,0.0000,0.9413,0.502,0.46227,4.0000,0.004024,0.000024,-0.000350,1,-0.000350
0.0412,move->d,0.0030,0.004524,0.000019,-0.523563,0.000015,1.570760,0.000019,1.570778,0.000016,0.000024,0.000000,-0.523616,0.000000,1.570761,0.000000,1.570761,-0.000017,0.244485,-0.399977,0.237098,-3.141561,-1.047314,3.141579,-0.00001,0.00001,-0.00003,0.00005,0.00014,0.00002,0.019,0.2292,0.00000,0,1,1,1,0.011,-0.081,-0.303,nan,nan,nan,nan,nan,nan,0,0.1333,1.0000,0.12634,0.00316,0.0047,0.00047,0.0000,0.9329,0.502,0.46177,4.0000,0.004524,0.000024,-0.000467,1,-0.000467
0.0462,move->d,0.0038,0.005016,0.000019,-0.523563,0.000029,1.570760,0.000019,1.570778,0.000030,0.000024,-0.000017,-0.523529,0.000000,1.570761,0.000017,1.570814,-0.000017,0.244467,-0.399975,0.237066,-3.141592,-1.047454,-3.141589,0.00002,0.00001,0.00003,0.00002,-0.00014,0.00004,0.020,0.2578,0.00000,0,0,1,0,0.004,-0.081,-0.308,nan,nan,nan,nan,nan,nan,0,0.1500,1.0000,0.12634,0.00406,0.0060,0.00060,0.0000,0.9246,0.496,0.46127,4.0000,0.005016,0.000024,-0.000600,1,-0.000600
